turf_id,polygon_geometry,total_orders_in_polygon
213910cf-deab-4f7c-9919-b0de5b43ddf2,"MULTIPOLYGON(((10.167532 54.307159, 10.165788 54.303594, 10.168653 54.301458, 10.167158 54.304396, 10.167158 54.304397, 10.167158 54.304398, 10.169402 54.306983, 10.169403 54.306983, 10.173141 54.30663, 10.176008 54.304494, 10.176881 54.306276, 10.180497 54.309665, 10.18324 54.311271, 10.180873 54.312426, 10.180873 54.312427, 10.180873 54.312428, 10.184489 54.315816, 10.181124 54.318931, 10.181124 54.318932, 10.181499 54.321693, 10.182373 54.323475, 10.181376 54.325434, 10.176638 54.327746, 10.170154 54.326493, 10.172523 54.325338, 10.173021 54.324358, 10.176387 54.321243, 10.176885 54.320264, 10.17464 54.317679, 10.174266 54.314917, 10.177132 54.312781, 10.176477 54.311676, 10.175865 54.31032, 10.174513 54.307433, 10.168904 54.307962, 10.167532 54.307159)), ((10.106604 54.312843, 10.1061587 54.3132704, 10.105835 54.312967, 10.104964 54.311184, 10.102351 54.305835, 10.10335 54.303877, 10.115192 54.298102, 10.11893 54.29775, 10.121797 54.295615, 10.127404 54.295088, 10.133511 54.29358, 10.13999 54.294835, 10.136251 54.295187, 10.131515 54.297498, 10.127777 54.29785, 10.12354 54.299182, 10.114066 54.303803, 10.112197 54.303978, 10.109829 54.305133, 10.108331 54.308071, 10.110944 54.31342, 10.1113016 54.3138329, 10.109687 54.312694, 10.108995 54.312408, 10.108029 54.312281, 10.107433 54.312396, 10.106604 54.312843)), ((10.148837 54.294933, 10.143728 54.294483, 10.141859 54.294659, 10.147965 54.29315, 10.149336 54.293954, 10.155442 54.292445, 10.159178 54.292092, 10.156814 54.293247, 10.156814 54.293248, 10.156814 54.293249, 10.160427 54.296638, 10.162296 54.296462, 10.168777 54.297715, 10.172516 54.297362, 10.16965 54.299498, 10.168824 54.301122, 10.169151 54.300478, 10.168279 54.298695, 10.16267 54.299224, 10.161673 54.301184, 10.158807 54.30332, 10.156439 54.304476, 10.154569 54.304652, 10.150456 54.302241, 10.151454 54.300283, 10.150582 54.2985, 10.153448 54.296364, 10.152576 54.294581, 10.148837 54.294933)))",489
c00c847e-fdab-4215-a37d-5c48d1c77260,"MULTIPOLYGON(((7.877404 47.988909, 7.881032 47.991544, 7.880551 47.992608, 7.870405 47.993724, 7.874268 47.992288, 7.87475 47.991224, 7.870395 47.986647, 7.869186 47.985768, 7.86266 47.982441, 7.854444 47.9793, 7.854441 47.979299, 7.863142 47.981377, 7.864832 47.981191, 7.86725 47.982948, 7.872568 47.985396, 7.87474 47.984146, 7.877159 47.985902, 7.877404 47.988909)), ((7.81969 48.013442, 7.816064 48.010807, 7.811957 48.009235, 7.810748 48.008356, 7.807606 48.004657, 7.806398 48.003778, 7.804947 47.999894, 7.806395 47.996703, 7.806634 47.992633, 7.807117 47.991569, 7.810254 47.988193, 7.810737 47.987129, 7.810976 47.983059, 7.813149 47.98181, 7.816286 47.978433, 7.817733 47.97524, 7.823768 47.972556, 7.824732 47.970428, 7.829076 47.967928, 7.830284 47.968807, 7.836081 47.970193, 7.838497 47.97195, 7.845258 47.971207, 7.84912 47.969772, 7.851537 47.971529, 7.848883 47.973843, 7.847675 47.972965, 7.840913 47.973708, 7.837051 47.975143, 7.831254 47.973757, 7.830046 47.972878, 7.826666 47.973249, 7.821839 47.976813, 7.820392 47.980005, 7.817255 47.983382, 7.816773 47.984446, 7.813153 47.988887, 7.812188 47.991014, 7.812431 47.99402, 7.810019 47.999339, 7.810744 48.001281, 7.813404 48.006044, 7.817994 48.006553, 7.824037 48.010945, 7.825728 48.01076, 7.8337 48.010897, 7.841191 48.012098, 7.8424 48.012976, 7.846509 48.014547, 7.856657 48.013434, 7.860276 48.008993, 7.864623 48.006493, 7.868241 48.002051, 7.865096 47.998353, 7.868714 47.99391, 7.870405 47.993724, 7.867268 47.997103, 7.870896 47.999737, 7.871624 48.001679, 7.871387 48.00575, 7.866077 48.010377, 7.86415 48.014633, 7.859803 48.017132, 7.858111 48.017318, 7.853519 48.016811, 7.849655 48.018245, 7.843854 48.01686, 7.840471 48.017231, 7.836844 48.014596, 7.833944 48.013903, 7.827662 48.01358, 7.825971 48.013765, 7.81969 48.013442)))",453
748688cc-e9ee-4c89-8e3c-205faffdba51,"POLYGON((8.289008 50.010187, 8.289228 50.006215, 8.288467 50.004318, 8.291346 50.002171, 8.294943 50.004643, 8.295213 50.007578, 8.295974 50.009475, 8.294503 50.012588, 8.29053 50.013981, 8.287317 50.017271, 8.286336 50.019346, 8.283343 50.018664, 8.274635 50.019553, 8.269901 50.019048, 8.264676 50.019581, 8.262444 50.020795, 8.260702 50.020973, 8.259452 50.020113, 8.253736 50.021682, 8.251995 50.021859, 8.249002 50.021177, 8.246501 50.019457, 8.242259 50.017914, 8.239267 50.017232, 8.238017 50.016372, 8.236008 50.013615, 8.234757 50.012755, 8.233239 50.00896, 8.23373 50.007923, 8.236943 50.004636, 8.236943 50.004635, 8.236943 50.004634, 8.235694 50.003775, 8.232703 50.003092, 8.230962 50.003269, 8.227213 50.000688, 8.228686 49.997577, 8.228909 49.993605, 8.23114 49.99239, 8.233104 49.988241, 8.237567 49.985811, 8.238057 49.984774, 8.240289 49.983559, 8.242252 49.979409, 8.246223 49.978016, 8.253185 49.977306, 8.254435 49.978166, 8.259656 49.977633, 8.264118 49.975202, 8.265858 49.975024, 8.27157 49.973453, 8.274561 49.974135, 8.279292 49.974639, 8.281523 49.973423, 8.283534 49.976181, 8.284294 49.978078, 8.288536 49.97962, 8.290767 49.978404, 8.292017 49.979264, 8.296749 49.979767, 8.299251 49.981487, 8.303984 49.98199, 8.305506 49.985785, 8.304526 49.987861, 8.299303 49.988396, 8.301044 49.988217, 8.299793 49.987358, 8.29555 49.985817, 8.293538 49.983059, 8.288806 49.982556, 8.283804 49.979116, 8.278582 49.97965, 8.270099 49.976566, 8.266128 49.97796, 8.261666 49.980391, 8.256935 49.979886, 8.255194 49.980064, 8.252963 49.981279, 8.247741 49.981812, 8.248278 49.987682, 8.246047 49.988897, 8.242566 49.989252, 8.240334 49.990467, 8.234444 50.002915, 8.237435 50.003599, 8.237212 50.007569, 8.239713 50.009289, 8.240177 50.010469, 8.241231 50.013083, 8.2415 50.016017, 8.24275 50.016877, 8.246233 50.016523, 8.250475 50.018066, 8.255209 50.018571, 8.256459 50.019431, 8.260924 50.017001, 8.265658 50.017506, 8.267399 50.017329, 8.270122 50.015077, 8.274856 50.015581, 8.28008 50.015048, 8.284054 50.013655, 8.286776 50.011402, 8.289008 50.010187))",368
a5e59e13-71bc-4ed1-9371-84ad020e83a2,"POLYGON((6.895415 50.939027, 6.898531 50.937428, 6.901213 50.93752, 6.901346 50.937259, 6.902756 50.937856, 6.903693 50.937973, 6.904443 50.93787, 6.906581 50.936812, 6.908206 50.936966, 6.905425 50.939142, 6.90089 50.941468, 6.897382 50.941767, 6.896355 50.943793, 6.891543 50.946111, 6.888524 50.949306, 6.885531 50.948592, 6.883777 50.948741, 6.883476 50.952643, 6.881935 50.955681, 6.882662 50.957557, 6.88463 50.960296, 6.884843 50.963184, 6.886084 50.964047, 6.889079 50.964761, 6.890533 50.968513, 6.888992 50.97155, 6.896011 50.970953, 6.903459 50.976131, 6.909708 50.975606, 6.915507 50.975806, 6.918227 50.97681, 6.921737 50.97651, 6.917714 50.977822, 6.9172 50.978835, 6.916453 50.979564, 6.915611 50.980415, 6.914455 50.981372, 6.912663 50.981159, 6.911207 50.977409, 6.911207 50.977408, 6.911206 50.977408, 6.906455 50.976845, 6.904186 50.978006, 6.902945 50.977144, 6.896953 50.975716, 6.892202 50.975152, 6.889933 50.976314, 6.887965 50.973575, 6.884969 50.972861, 6.882487 50.971135, 6.883001 50.970123, 6.883001 50.970122, 6.883 50.970122, 6.879279 50.967533, 6.880306 50.965508, 6.880093 50.962619, 6.876371 50.960029, 6.874404 50.95729, 6.872951 50.953538, 6.874705 50.953389, 6.878 50.950203, 6.878 50.950202, 6.878 50.950201, 6.87676 50.949338, 6.876034 50.947462, 6.879028 50.948176, 6.88305 50.946865, 6.884077 50.944839, 6.886858 50.942664, 6.890366 50.942365, 6.894901 50.94004, 6.895415 50.939027))",325
81ce1d56-b35c-42ef-ae5a-5073c010023f,"MULTIPOLYGON(((8.687618 48.871927, 8.686911 48.871896, 8.6869062 48.8718949, 8.687618 48.871927)), ((8.6869062 48.8718949, 8.683716 48.871751, 8.681043 48.874058, 8.67637 48.873577, 8.675131 48.872712, 8.66196 48.880206, 8.663959 48.882994, 8.666437 48.884724, 8.668436 48.887512, 8.66748 48.889625, 8.666523 48.891739, 8.67024 48.894335, 8.673196 48.895008, 8.673001 48.899044, 8.67424 48.899909, 8.678436 48.901447, 8.68435 48.902793, 8.685873 48.906637, 8.687112 48.907502, 8.691787 48.907983, 8.696941 48.907406, 8.702573 48.905773, 8.706008 48.905388, 8.712118 48.902697, 8.717271 48.90212, 8.722903 48.900486, 8.724621 48.900293, 8.725576 48.898179, 8.729967 48.895679, 8.732925 48.896351, 8.733403 48.895293, 8.7314 48.892507, 8.728157 48.888855, 8.73083 48.886548, 8.730067 48.884626, 8.729782 48.881646, 8.72654 48.877994, 8.723583 48.877322, 8.722059 48.873477, 8.720342 48.87367, 8.714428 48.872326, 8.714144 48.869346, 8.715099 48.86723, 8.708993 48.869923, 8.703364 48.871558, 8.698213 48.872136, 8.691823 48.871848, 8.690106 48.87204, 8.689041 48.871992, 8.692301 48.87079, 8.693256 48.868675, 8.694973 48.868483, 8.697929 48.869156, 8.701363 48.868771, 8.706037 48.869251, 8.711665 48.867616, 8.71386 48.866365, 8.719489 48.86473, 8.721206 48.864537, 8.720728 48.865595, 8.718533 48.866845, 8.718818 48.869825, 8.720819 48.872613, 8.724731 48.871169, 8.727211 48.872899, 8.731215 48.878473, 8.73713 48.879817, 8.734935 48.881067, 8.73646 48.884912, 8.7377 48.885776, 8.737223 48.886834, 8.734073 48.890199, 8.734835 48.892121, 8.73388 48.894236, 8.735406 48.89808, 8.738364 48.898751, 8.737886 48.899809, 8.736646 48.898944, 8.731492 48.899522, 8.728819 48.90183, 8.728341 48.902887, 8.716316 48.904234, 8.714882 48.907406, 8.70801 48.908175, 8.702378 48.909809, 8.697225 48.910385, 8.695028 48.911634, 8.694267 48.909712, 8.693027 48.908847, 8.69007 48.908175, 8.685677 48.910672, 8.681002 48.910191, 8.680719 48.907212, 8.67824 48.905483, 8.674044 48.903944, 8.671566 48.902214, 8.668609 48.901541, 8.670044 48.898371, 8.668523 48.894527, 8.665566 48.893853, 8.661653 48.895293, 8.659936 48.895485, 8.663089 48.892123, 8.661089 48.889335, 8.662046 48.887222, 8.659005 48.879532, 8.657766 48.878667, 8.659483 48.878475, 8.662635 48.875112, 8.663113 48.874055, 8.668264 48.87348, 8.672654 48.870981, 8.673132 48.869924, 8.678282 48.869348, 8.68076 48.871078, 8.685433 48.871559, 8.6869062 48.8718949)))",272
a8160815-3445-4b4f-9714-612782a4ff72,"POLYGON((8.21121035183967 50.0603378291524, 8.210148 50.057683, 8.214391 50.059226, 8.223102 50.058344, 8.227078 50.056955, 8.232304 50.056425, 8.23704 50.056931, 8.238782 50.056754, 8.243249 50.054327, 8.251738 50.057412, 8.251247 50.058448, 8.252768 50.06224, 8.251785 50.064313, 8.252546 50.066209, 8.253797 50.067068, 8.259516 50.065501, 8.263762 50.067042, 8.265014 50.067902, 8.265774 50.069797, 8.2698 50.075307, 8.268327 50.078416, 8.269849 50.082207, 8.274857 50.085643, 8.269136 50.087211, 8.266411 50.08946, 8.265428 50.091532, 8.26145 50.092922, 8.260468 50.094994, 8.261229 50.096889, 8.260737 50.097925, 8.258994 50.098102, 8.254525 50.100528, 8.254524 50.100528, 8.254524 50.100529, 8.254794 50.103458, 8.25305 50.103635, 8.2493408691626 50.1046501168982, 8.247328 50.105201, 8.245585 50.105377, 8.242589 50.104695, 8.241337 50.103835, 8.236107 50.104365, 8.233603 50.102646, 8.228865 50.10214, 8.225378 50.102492, 8.220908 50.104916, 8.220416 50.105951, 8.218673 50.106127, 8.213935 50.10562, 8.211699 50.106832, 8.206694 50.103394, 8.201957 50.102886, 8.200214 50.103062, 8.198203 50.100307, 8.194451 50.097729, 8.190206 50.096185, 8.188955 50.095325, 8.192932 50.093938, 8.192933 50.093938, 8.192933 50.093937, 8.193158 50.089972, 8.192892 50.087041, 8.190391 50.085321, 8.191375 50.08325, 8.191867 50.082214, 8.188833 50.074632, 8.191293 50.069453, 8.194777 50.069101, 8.19777 50.069785, 8.202238 50.067361, 8.202238 50.06736, 8.202463 50.063393, 8.204205 50.063216, 8.207198 50.0639, 8.211664 50.061475, 8.211665 50.061475, 8.211665 50.061474, 8.21121035183967 50.0603378291524), (8.24571327474629 50.1004344120275, 8.248042 50.100198, 8.250277 50.098986, 8.25126 50.096914, 8.254477 50.09363, 8.257743 50.09249, 8.25829 50.089998, 8.259168 50.087237, 8.263146 50.085847, 8.264889 50.08567, 8.267123 50.084456, 8.264619 50.082738, 8.262606 50.079984, 8.262828 50.076015, 8.261576 50.075156, 8.259564 50.072401, 8.258803 50.070506, 8.257552 50.069646, 8.254066 50.07, 8.251563 50.068281, 8.249552 50.065526, 8.248031 50.061735, 8.245038 50.061052, 8.242535 50.059333, 8.240793 50.05951, 8.236817 50.0609, 8.232081 50.060393, 8.228597 50.060747, 8.225871 50.062996, 8.221895 50.064385, 8.218902 50.063702, 8.217651 50.062842, 8.21716 50.063878, 8.21518093844163 50.0649521325602, 8.212692 50.066303, 8.207957 50.065796, 8.206973 50.067868, 8.207239 50.0708, 8.202772 50.073224, 8.197053 50.074788, 8.196069 50.07686, 8.19732 50.077719, 8.199329 50.080475, 8.199596 50.083406, 8.19812 50.086513, 8.198387 50.089444, 8.199638 50.090304, 8.199904 50.093235, 8.19767 50.094446, 8.201915 50.09599, 8.204417 50.097709, 8.204636 50.100165, 8.205379 50.100728, 8.209421 50.101147, 8.211164 50.100971, 8.214918 50.103549, 8.218405 50.103197, 8.22064 50.101985, 8.22587 50.101457, 8.23034 50.099033, 8.23633 50.100398, 8.239817 50.100045, 8.244555 50.100552, 8.24571327474629 50.1004344120275))",263
5fea4486-6dab-4148-bb08-7750cb46730a,"POLYGON((6.53600975019337 51.3510762529863, 6.536493 51.350145, 6.535574 51.345409, 6.535574 51.345408, 6.530091 51.34296, 6.526568 51.343242, 6.522847 51.340654, 6.52617 51.337501, 6.527733 51.33449, 6.527733 51.334489, 6.525773 51.331759, 6.524854 51.327021, 6.525375 51.326016, 6.527657 51.324871, 6.530979 51.321717, 6.530979 51.321716, 6.530259 51.31985, 6.53006 51.316978, 6.535143 51.313683, 6.538664 51.3134, 6.544986 51.310967, 6.549548 51.308675, 6.552349 51.306524, 6.557631 51.306099, 6.561352 51.308688, 6.567354 51.31013, 6.570876 51.309846, 6.576678 51.308415, 6.578439 51.308273, 6.584241 51.306842, 6.586002 51.3067, 6.586723 51.308568, 6.591687 51.312019, 6.595209 51.311734, 6.59599868654953 51.3137765756666, 6.596653 51.315469, 6.596133 51.316474, 6.598818 51.321071, 6.600059 51.321934, 6.602744 51.326531, 6.604708 51.32926, 6.60543 51.331127, 6.608116 51.335723, 6.607596 51.336728, 6.606759 51.341608, 6.606759 51.341609, 6.60676 51.341609, 6.609243 51.343333, 6.60416 51.346631, 6.597834 51.349066, 6.59327 51.351358, 6.589226 51.352646, 6.587464 51.352788, 6.58446 51.352068, 6.579896 51.354359, 6.578855 51.356367, 6.574291 51.358659, 6.568283 51.357217, 6.561237 51.357783, 6.561236 51.357783, 6.560715 51.358787, 6.558433 51.359932, 6.55575 51.355337, 6.549744 51.353894, 6.544459 51.354318, 6.543218 51.353455, 6.536172 51.354019, 6.535972 51.351149, 6.53600975019337 51.3510762529863), (6.59087346217992 51.316963316869, 6.590849 51.3169, 6.587847 51.31618, 6.586086 51.316322, 6.582363 51.313734, 6.581642 51.311866, 6.57812 51.312151, 6.574078 51.313439, 6.569316 51.31286, 6.564754 51.315153, 6.561232 51.315436, 6.558551 51.310839, 6.55503 51.311122, 6.552229 51.313273, 6.546947 51.313697, 6.544145 51.315848, 6.543625 51.316852, 6.539063 51.319144, 6.536062 51.318422, 6.535541 51.319426, 6.53522 51.323302, 6.531576 51.330331, 6.531255 51.334207, 6.532694 51.337941, 6.531653 51.339949, 6.535374 51.342538, 6.534854 51.343541, 6.539617 51.344123, 6.53993086148598 51.3486382003247, 6.540016 51.349863, 6.545301 51.349439, 6.550065 51.35002, 6.553067 51.350741, 6.556591 51.350458, 6.562597 51.351901, 6.565079 51.353626, 6.570365 51.353201, 6.572848 51.354926, 6.57461 51.354784, 6.577412 51.352635, 6.583739 51.350201, 6.586541 51.348051, 6.587061 51.347046, 6.592866 51.345616, 6.594628 51.345474, 6.59795 51.342319, 6.599712 51.342177, 6.600232 51.341173, 6.598789 51.337439, 6.601589 51.335288, 6.602109 51.334283, 6.602038 51.333855, 6.600612 51.332194, 6.600145 51.331554, 6.599424 51.329687, 6.595497 51.324228, 6.592494 51.323506, 6.592292 51.320635, 6.59087346217992 51.316963316869))",249
9ecbdd7f-7d55-451e-867c-8bb5f98c4bb8,"POLYGON((6.069701 50.780059, 6.0663357 50.7797691, 6.058606 50.774422, 6.056686 50.77167, 6.055987 50.769789, 6.056509 50.76878, 6.055112 50.765019, 6.052671 50.763276, 6.050752 50.760523, 6.052317 50.757495, 6.05092 50.753733, 6.053706 50.751576, 6.059452 50.750152, 6.059276 50.747261, 6.059798 50.746251, 6.062582 50.744094, 6.065545 50.744827, 6.06955 50.743541, 6.075297 50.742115, 6.078081 50.739957, 6.085049 50.739403, 6.090796 50.737977, 6.092538 50.737838, 6.092016 50.738847, 6.095679 50.741462, 6.099863 50.743066, 6.10561 50.741639, 6.114501 50.743835, 6.119206 50.744428, 6.120949 50.744289, 6.12217 50.74516, 6.121649 50.74617, 6.117123 50.748469, 6.114518 50.753519, 6.113117 50.749757, 6.113638 50.748747, 6.112417 50.747876, 6.110153 50.749025, 6.105447 50.748432, 6.103005 50.746689, 6.102305 50.744808, 6.097078 50.745224, 6.093416 50.742611, 6.08819 50.743027, 6.085748 50.741284, 6.084006 50.741423, 6.077216 50.744868, 6.069206 50.747441, 6.066243 50.746708, 6.0652 50.748728, 6.06764 50.750472, 6.064335 50.753638, 6.062593 50.753776, 6.058065 50.756071, 6.0565 50.7591, 6.061382 50.762587, 6.060339 50.764604, 6.061037 50.766485, 6.061215 50.769375, 6.062435 50.770247, 6.063833 50.774008, 6.066275 50.77575, 6.072202 50.777216, 6.073803 50.778358, 6.073273 50.778723, 6.0719 50.779381, 6.069701 50.780059))",236
841a1312-86c1-4833-a4ff-5f5e191ae18f,"MULTIPOLYGON(((9.187402 49.135708, 9.187401 49.135708, 9.183644 49.133131, 9.181613 49.130356, 9.18476 49.126987, 9.188213 49.126591, 9.190886 49.124278, 9.192307 49.121108, 9.192307 49.121107, 9.192306 49.121107, 9.191054 49.120248, 9.194506 49.119851, 9.198906 49.11734, 9.199379 49.116283, 9.202831 49.115886, 9.207062 49.117406, 9.207063 49.117406, 9.209736 49.115092, 9.214134 49.11258, 9.21884 49.113042, 9.220092 49.113901, 9.224798 49.114362, 9.226524 49.114163, 9.229503 49.114823, 9.233736 49.116342, 9.23279 49.118457, 9.23357 49.120372, 9.23357 49.120373, 9.231064 49.118656, 9.224631 49.118393, 9.21522 49.11747, 9.21403 49.120676, 9.208622 49.121238, 9.206116 49.11952, 9.20219 49.120974, 9.197317 49.124543, 9.191191 49.127252, 9.191497 49.130225, 9.190549 49.132339, 9.196339 49.137691, 9.192719 49.142116, 9.199457 49.145353, 9.200543 49.15024, 9.200069 49.151297, 9.200849 49.153213, 9.205082 49.154732, 9.205862 49.156647, 9.201628 49.155128, 9.197869 49.152552, 9.19631 49.148721, 9.187844 49.145682, 9.186591 49.144823, 9.185033 49.140992, 9.18818 49.137624, 9.18818 49.137623, 9.18818 49.137622, 9.186928 49.136764, 9.187402 49.135709, 9.187402 49.135708)), ((9.206642 49.158562, 9.205862 49.156647, 9.209316 49.156251, 9.214024 49.156714, 9.214804 49.158628, 9.213383 49.161798, 9.215891 49.163515, 9.219819 49.162062, 9.224054 49.16358, 9.231437 49.161729, 9.230184 49.16087, 9.23333 49.157502, 9.241186 49.154593, 9.249822 49.153599, 9.251076 49.154458, 9.253276 49.153201, 9.251242 49.150428, 9.253914 49.148115, 9.253914 49.148116, 9.253915 49.148116, 9.25595 49.150888, 9.258931 49.151547, 9.259713 49.153463, 9.260021 49.156435, 9.256093 49.15789, 9.252638 49.158288, 9.250603 49.155515, 9.245894 49.155054, 9.240712 49.15565, 9.236786 49.157105, 9.236785 49.157105, 9.236785 49.157106, 9.238346 49.160935, 9.236453 49.165163, 9.231271 49.165758, 9.225615 49.16741, 9.21525 49.1686, 9.212269 49.16794, 9.212743 49.166884, 9.212743 49.166883, 9.212742 49.166883, 9.208982 49.164308, 9.209929 49.162196, 9.209929 49.162195, 9.207895 49.159421, 9.206642 49.158562)), ((9.253915 49.148115, 9.253914 49.148115, 9.255333 49.144943, 9.25926 49.143488, 9.261152 49.139258, 9.260371 49.137343, 9.260062 49.134369, 9.257554 49.132653, 9.254574 49.131994, 9.252539 49.129219, 9.248778 49.126644, 9.246743 49.12387, 9.234823 49.121231, 9.23357 49.120373, 9.233571 49.120373, 9.238749 49.119776, 9.240949 49.11852, 9.245655 49.11898, 9.245182 49.120037, 9.245182 49.120038, 9.245183 49.120038, 9.248943 49.122613, 9.250669 49.122414, 9.249723 49.124528, 9.249723 49.124529, 9.249724 49.124529, 9.253485 49.127104, 9.256938 49.126706, 9.259919 49.127365, 9.2585 49.130537, 9.2585 49.130538, 9.258501 49.130538, 9.259754 49.131396, 9.262735 49.132055, 9.26697 49.133572, 9.262572 49.136085, 9.262572 49.136086, 9.262571 49.136086, 9.262571 49.136087, 9.262572 49.136087, 9.264606 49.13886, 9.26366 49.140975, 9.263969 49.143947, 9.263496 49.145005, 9.258315 49.145602, 9.253915 49.148114, 9.253915 49.148115)))",234
4c1e2409-27f8-4492-a4d2-137c2b81331b,"MULTIPOLYGON(((9.156164 49.992573, 9.152977 49.995896, 9.15315 49.991912, 9.15839 49.991339, 9.159178 49.993234, 9.156165 49.992573, 9.156164 49.992573)), ((9.11127 49.985592, 9.110964 49.982652, 9.111444 49.981609, 9.109087 49.975919, 9.111794 49.973641, 9.111794 49.97364, 9.111488 49.9707, 9.109917 49.966907, 9.114675 49.967378, 9.116421 49.967187, 9.120872 49.964717, 9.120873 49.964717, 9.120873 49.964716, 9.120087 49.96282, 9.120261 49.958835, 9.122967 49.956555, 9.123927 49.954467, 9.128378 49.951996, 9.128858 49.950952, 9.130604 49.950761, 9.129644 49.952848, 9.129644 49.952849, 9.129645 49.952849, 9.133922 49.954363, 9.139639 49.952745, 9.144877 49.95217, 9.149328 49.949698, 9.154393 49.953109, 9.156139 49.952917, 9.161856 49.951297, 9.162336 49.950253, 9.165827 49.949869, 9.170107 49.951382, 9.171373 49.952235, 9.176132 49.952703, 9.177878 49.952511, 9.177399 49.953556, 9.178187 49.955452, 9.178187 49.955453, 9.178188 49.955453, 9.183424 49.954876, 9.183425 49.954876, 9.183425 49.954875, 9.183904 49.953832, 9.185171 49.954684, 9.189111 49.964169, 9.193392 49.965681, 9.198153 49.966148, 9.199899 49.965956, 9.200209 49.968897, 9.197505 49.971178, 9.197504 49.971178, 9.197504 49.971179, 9.199081 49.974971, 9.196856 49.976208, 9.196855 49.976208, 9.196855 49.976209, 9.198432 49.98, 9.198432 49.980001, 9.198433 49.980001, 9.200179 49.979808, 9.206205 49.981128, 9.204461 49.98132, 9.201277 49.984645, 9.19953 49.984837, 9.194768 49.98437, 9.190316 49.986842, 9.190315 49.986842, 9.190315 49.986843, 9.191104 49.988738, 9.192371 49.98959, 9.190933 49.992722, 9.190933 49.992723, 9.19299 49.995471, 9.189975 49.994811, 9.186001 49.996238, 9.172023 49.997773, 9.169968 49.995025, 9.168701 49.994172, 9.159178 49.993234, 9.166166 49.992468, 9.170927 49.992937, 9.182677 49.992638, 9.187439 49.993107, 9.188398 49.991019, 9.186033 49.98533, 9.189219 49.982006, 9.193979 49.982474, 9.196685 49.980193, 9.19415 49.978489, 9.189868 49.976976, 9.193531 49.972607, 9.193222 49.969666, 9.18925 49.971095, 9.185448 49.968538, 9.183872 49.964745, 9.184042 49.960759, 9.181508 49.959055, 9.176749 49.958586, 9.171681 49.955176, 9.166443 49.955752, 9.156926 49.954814, 9.151688 49.955388, 9.150901 49.953492, 9.146929 49.95492, 9.141212 49.956539, 9.138506 49.958819, 9.133748 49.958348, 9.130735 49.957688, 9.127551 49.961011, 9.127376 49.964996, 9.124671 49.967275, 9.118473 49.969936, 9.119564 49.974773, 9.116378 49.978096, 9.11795 49.981889, 9.120482 49.983594, 9.121269 49.98549, 9.125548 49.987005, 9.127601 49.989754, 9.127907 49.992693, 9.131707 49.995251, 9.135201 49.994869, 9.140749 49.997235, 9.146469 49.995618, 9.154552 49.999688, 9.153335 49.996757, 9.153765 49.997792, 9.155819 50.00054, 9.157087 50.001393, 9.157874 50.003288, 9.156127 50.00348, 9.153112 50.002819, 9.151845 50.001967, 9.149791 49.999218, 9.14979 49.999218, 9.146297 49.999601, 9.140575 50.001218, 9.139135 50.004349, 9.137868 50.003497, 9.137868 50.003496, 9.135334 50.001792, 9.133281 49.999043, 9.130267 49.998382, 9.126773 49.998764, 9.125506 49.997911, 9.121401 49.992414, 9.120134 49.991561, 9.118081 49.988812, 9.115069 49.98815, 9.11127 49.985592)))",225
