turf_name,city,hub_code,geometry,total_orders
turf_20,Berlin,de_ber_bism,"POLYGON((13.276863 52.49544, 13.277306 52.494411, 13.277476 52.494014, 13.277706 52.493481, 13.277706 52.49348, 13.279422 52.493634, 13.280399 52.494065, 13.281184 52.494746, 13.281892 52.495756, 13.28371 52.499164, 13.284545 52.499938, 13.285276 52.500115, 13.282919 52.50145, 13.281087 52.501689, 13.276036 52.501376, 13.274907 52.501882, 13.272433 52.505731, 13.269043 52.507181, 13.267057 52.5142, 13.272611 52.517362, 13.271725 52.519419, 13.274946 52.519971, 13.280659 52.523798, 13.281805 52.525898, 13.284253 52.527141, 13.287002 52.528111, 13.292559 52.531271, 13.29578 52.531822, 13.301779 52.533953, 13.30178 52.533953, 13.30178 52.533954, 13.300894 52.536011, 13.29723 52.536488, 13.292619 52.535147, 13.289841 52.533567, 13.288895 52.531748, 13.2871 52.529243, 13.283781 52.527559, 13.278729 52.527246, 13.275065 52.527723, 13.277783 52.525428, 13.278226 52.524399, 13.27728 52.522581, 13.271342 52.524324, 13.26951 52.524562, 13.268989 52.524178, 13.267444 52.523499, 13.263512 52.522429, 13.260735 52.520849, 13.258402 52.518239, 13.257456 52.51642, 13.25468 52.514839, 13.255171 52.513262, 13.255065 52.509933, 13.253175 52.506295, 13.2605 52.505342, 13.26372 52.505894, 13.267382 52.505417, 13.269657 52.50415, 13.272373 52.501854, 13.268209 52.499482, 13.270927 52.497185, 13.276863 52.49544))",353
turf_20,Berlin,de_ber_mark,"POLYGON((13.396152 52.575993, 13.397647 52.574185, 13.398597 52.575116, 13.398598 52.575118, 13.399806 52.57678, 13.399806 52.576781, 13.399806 52.576782, 13.399805 52.576782, 13.399804 52.576782, 13.399378 52.576541, 13.397837 52.574827, 13.397381 52.575149, 13.397277 52.57558, 13.397474 52.575937, 13.399906 52.577812, 13.400443 52.57851, 13.400605 52.579122, 13.400605 52.579123, 13.400203 52.58005, 13.399762 52.580373, 13.395777 52.580895, 13.395269 52.578051, 13.395269 52.57805, 13.395268 52.57805, 13.392043 52.577501, 13.386188 52.578254, 13.384752 52.578676, 13.385216 52.581306, 13.386166 52.583122, 13.382057 52.58463, 13.375742 52.589336, 13.374937 52.590384, 13.372511 52.590729, 13.367009 52.591448, 13.357775 52.588772, 13.35455 52.588222, 13.350882 52.588701, 13.345317 52.585545, 13.341649 52.586023, 13.339752 52.582389, 13.330079 52.580739, 13.330521 52.579712, 13.330521 52.579711, 13.33052 52.579711, 13.324958 52.576554, 13.319901 52.576243, 13.324452 52.573709, 13.324453 52.573709, 13.324453 52.573708, 13.324391 52.569835, 13.323728 52.569096, 13.327961 52.568529, 13.330719 52.567791, 13.331476 52.567332, 13.331684 52.567056, 13.331684 52.567055, 13.332207 52.566875, 13.332218 52.566869, 13.332219 52.566869, 13.333114 52.569669, 13.332734 52.574571, 13.332292 52.575599, 13.333683 52.576388, 13.338298 52.577727, 13.340385 52.578911, 13.345696 52.580644, 13.35126 52.5838, 13.355877 52.585138, 13.360936 52.585448, 13.366944 52.587575, 13.368778 52.587335, 13.36922 52.586307, 13.374214 52.582744, 13.377882 52.582264, 13.380157 52.580997, 13.379651 52.578151, 13.385592 52.576404, 13.387426 52.576164, 13.394319 52.576233, 13.396152 52.575993))",350
turf_23,Berlin,de_ber_kope,"POLYGON((13.548069 52.471428, 13.548032 52.469489, 13.547994 52.467548, 13.543817 52.465184, 13.541987 52.465427, 13.538764 52.464882, 13.53598 52.463306, 13.535466 52.460455, 13.536344 52.458393, 13.534439 52.454754, 13.529825 52.45342, 13.524333 52.454149, 13.522942 52.453361, 13.523381 52.452329, 13.526529 52.448993, 13.526968 52.447962, 13.53612 52.446746, 13.53839 52.445472, 13.539706 52.442378, 13.539192 52.439526, 13.53824 52.437706, 13.539556 52.434612, 13.543655 52.433093, 13.54358 52.42921, 13.541675 52.42557, 13.545335 52.425083, 13.546726 52.425871, 13.551339 52.427205, 13.555437 52.425686, 13.558144 52.423378, 13.559021 52.421315, 13.561289 52.420039, 13.562681 52.420827, 13.56817 52.420096, 13.571315 52.416756, 13.569923 52.415968, 13.571238 52.412872, 13.573506 52.411595, 13.580824 52.41062, 13.584921 52.409099, 13.58858 52.408611, 13.59693 52.413339, 13.591879 52.41304, 13.58822 52.413528, 13.583169 52.413228, 13.57951 52.413716, 13.577242 52.414992, 13.575051 52.420153, 13.570515 52.422705, 13.564587 52.424468, 13.56188 52.426775, 13.558735 52.430114, 13.556904 52.430358, 13.55273 52.427993, 13.54907 52.42848, 13.546363 52.430787, 13.545485 52.43285, 13.545561 52.436733, 13.545122 52.437765, 13.547027 52.441405, 13.545272 52.445531, 13.540734 52.44808, 13.537073 52.448566, 13.534364 52.450872, 13.533486 52.452934, 13.538978 52.452205, 13.539931 52.454025, 13.539492 52.455056, 13.543667 52.457421, 13.545573 52.461059, 13.546965 52.461847, 13.548796 52.461604, 13.552972 52.463968, 13.550339 52.470155, 13.554001 52.469668, 13.55444 52.468637, 13.55898 52.466088, 13.564473 52.465358, 13.565865 52.466146, 13.567773 52.469784, 13.575097 52.46881, 13.575974 52.466748, 13.578244 52.465473, 13.581906 52.464985, 13.584692 52.466561, 13.58513 52.465529, 13.588276 52.462191, 13.590545 52.460916, 13.596476 52.459153, 13.600655 52.461515, 13.603879 52.462059, 13.611203 52.461082, 13.615303 52.459562, 13.618965 52.459074, 13.622189 52.459617, 13.624895 52.457309, 13.626209 52.454214, 13.623423 52.452639, 13.624736 52.449544, 13.630148 52.444927, 13.625969 52.442565, 13.626407 52.441533, 13.629112 52.439225, 13.633648 52.436671, 13.628157 52.437405, 13.624934 52.436862, 13.621273 52.437351, 13.619363 52.433712, 13.626684 52.432734, 13.621114 52.429584, 13.620597 52.426732, 13.618329 52.428009, 13.612839 52.428742, 13.611446 52.427954, 13.609099 52.425347, 13.607707 52.424559, 13.604485 52.424016, 13.599792 52.4188, 13.59876 52.413095, 13.60059 52.412851, 13.601982 52.413639, 13.60389 52.417279, 13.606236 52.419887, 13.605798 52.420919, 13.609975 52.423282, 13.611805 52.423038, 13.614152 52.425646, 13.62008 52.42388, 13.622347 52.422603, 13.626445 52.421081, 13.630622 52.423444, 13.629747 52.425509, 13.62748 52.426786, 13.62756 52.43067, 13.628515 52.432489, 13.630863 52.435096, 13.635479 52.436426, 13.638702 52.436969, 13.638265 52.438001, 13.638345 52.441885, 13.635202 52.445225, 13.63572 52.448076, 13.631183 52.450629, 13.631264 52.454512, 13.634488 52.455055, 13.636319 52.45481, 13.639105 52.456384, 13.634568 52.458937, 13.632737 52.459182, 13.626806 52.460947, 13.627762 52.462766, 13.624538 52.462223, 13.615382 52.463444, 13.610327 52.463146, 13.595678 52.465098, 13.591578 52.466617, 13.590701 52.46868, 13.593048 52.471286, 13.591656 52.470498, 13.586162 52.47123, 13.581107 52.470929, 13.578398 52.473235, 13.574297 52.474754, 13.568803 52.475484, 13.567849 52.473665, 13.566457 52.472878, 13.565503 52.471059, 13.560009 52.471789, 13.559571 52.47282, 13.560524 52.474639, 13.558254 52.475913, 13.558693 52.474882, 13.554516 52.472518, 13.552685 52.472762, 13.550415 52.474036, 13.549976 52.475067, 13.544921 52.474765, 13.548069 52.471429, 13.548069 52.471428))",349
turf_17,Berlin,de_ber_weis,"POLYGON((13.462302 52.575083, 13.459112 52.573278, 13.459094 52.572341, 13.459629 52.571014, 13.460398 52.571449, 13.462743 52.574054, 13.470959 52.571032, 13.475508 52.568491, 13.478222 52.566192, 13.479103 52.564134, 13.483211 52.562622, 13.483651 52.561592, 13.486806 52.558263, 13.487246 52.557234, 13.486734 52.554388, 13.487174 52.553358, 13.491721 52.550816, 13.493554 52.550575, 13.492161 52.549786, 13.492089 52.545911, 13.492529 52.544881, 13.489744 52.543306, 13.486078 52.543789, 13.481019 52.543484, 13.477794 52.542938, 13.473619 52.540573, 13.479555 52.53882, 13.479996 52.53779, 13.479044 52.535973, 13.472082 52.532033, 13.471455 52.531561, 13.481772 52.532698, 13.482198 52.532642, 13.484982 52.534218, 13.484102 52.536278, 13.484614 52.539125, 13.488791 52.541488, 13.492017 52.542035, 13.496195 52.544398, 13.499054 52.54985, 13.499127 52.553725, 13.496045 52.560931, 13.486878 52.562139, 13.480056 52.56595, 13.477413 52.572125, 13.475138 52.573395, 13.462302 52.575083))",344
turf_20,Berlin,de_ber_blis,"MULTIPOLYGON(((13.342526 52.471312, 13.34115 52.470529, 13.342128 52.470461, 13.342652 52.470398, 13.342968 52.470282, 13.343851 52.468223, 13.343851 52.468222, 13.343852 52.468222, 13.34715 52.469181, 13.347341 52.469149, 13.349857 52.469048, 13.352715 52.468933, 13.352716 52.468933, 13.352719 52.468937, 13.353123 52.468937, 13.351679 52.470112, 13.34846 52.469562, 13.348018 52.470592, 13.348355 52.472492, 13.349883 52.4742, 13.349864 52.474201, 13.349912 52.474232, 13.348523 52.473442, 13.344058 52.472144, 13.343653 52.473477, 13.342526 52.471312)), ((13.287427 52.466854, 13.287356 52.466718, 13.291152 52.46763, 13.292638 52.467842, 13.295855 52.467629, 13.295694 52.467719, 13.292033 52.468197, 13.289761 52.469466, 13.287548 52.474614, 13.284832 52.476912, 13.280286 52.479449, 13.279843 52.480478, 13.279903 52.484357, 13.278574 52.487445, 13.278634 52.491323, 13.282799 52.493695, 13.285132 52.496305, 13.286522 52.497097, 13.287298 52.49856, 13.287931 52.497897, 13.289298 52.498676, 13.292517 52.499227, 13.292831 52.50103, 13.288233 52.500052, 13.286315 52.499632, 13.285276 52.500115, 13.284545 52.499938, 13.28371 52.499164, 13.281952 52.495843, 13.281952 52.495842, 13.281184 52.494746, 13.281184 52.494745, 13.280399 52.494065, 13.279422 52.493634, 13.277706 52.49348, 13.277706 52.493481, 13.277705 52.493481, 13.277306 52.494411, 13.275917 52.49362, 13.268977 52.489667, 13.26942 52.488638, 13.26753 52.484998, 13.272077 52.482463, 13.271575 52.479613, 13.277006 52.475019, 13.277006 52.475018, 13.277007 52.475018, 13.277007 52.475017, 13.276062 52.473198, 13.282882 52.469392, 13.284712 52.469154, 13.287426 52.466856, 13.287426 52.466855, 13.287427 52.466855, 13.287427 52.466854)))",338
turf_23,Hamburg,de_ham_winw,"MULTIPOLYGON(((10.03473 53.598592, 10.031465 53.598396, 10.030686 53.598213, 10.030162 53.597651, 10.030126 53.597256, 10.035445 53.59674, 10.038282 53.594578, 10.041978 53.594219, 10.042306 53.594416, 10.041408 53.595383, 10.040576 53.596923, 10.040576 53.596924, 10.040412 53.598287, 10.040476 53.598469, 10.040477 53.598469, 10.041354 53.598995, 10.040064 53.599411, 10.038306 53.59933, 10.038305 53.59933, 10.038305 53.599331, 10.038305 53.599332, 10.038734 53.599839, 10.03856 53.599895, 10.036593 53.599047, 10.03473 53.598592)), ((10.0052393 53.54756, 10.004004 53.5466421, 10.0028597 53.5462972, 10.0006194 53.5455499, 9.9982947 53.5447835, 9.999523 53.5439238, 9.9992466 53.5435066, 9.999614 53.543013, 10.0092897 53.5435412, 10.010365 53.543578, 10.014252 53.544082, 10.020286 53.542551, 10.025826 53.542012, 10.031859 53.540481, 10.033212 53.541293, 10.035422 53.543909, 10.039974 53.545353, 10.043666 53.544993, 10.044344 53.5454, 10.04505 53.545698, 10.045477 53.546082, 10.045627 53.546495, 10.045621 53.546691, 10.045246 53.546728, 10.045245 53.546728, 10.045245 53.546729, 10.046342 53.547696, 10.048967 53.550634, 10.049442 53.551037, 10.046242 53.550405, 10.043537 53.548782, 10.039349 53.550133, 10.032951 53.548869, 10.03074 53.546253, 10.02784 53.546536, 10.009366 53.547711, 10.0066139 53.5479616, 10.0052393 53.54756)))",325
turf_23,München,de_muc_pasi,"MULTIPOLYGON(((11.493246 48.156877, 11.493246 48.156878, 11.493246 48.156879, 11.493245 48.156879, 11.493577 48.156058, 11.493246 48.156877)), ((11.490146 48.124513, 11.481172 48.122696, 11.478621 48.121004, 11.474312 48.123658, 11.469605 48.123292, 11.465778 48.120753, 11.462348 48.121233, 11.456763 48.12304, 11.452454 48.125693, 11.449463 48.125087, 11.446912 48.123393, 11.446033 48.125566, 11.443899 48.128063, 11.438292 48.128699, 11.437017 48.127852, 11.431872 48.128571, 11.430992 48.130744, 11.426681 48.133396, 11.425361 48.136654, 11.426196 48.138587, 11.424436 48.142932, 11.425711 48.143778, 11.428702 48.144386, 11.426941 48.14873, 11.426896 48.152835, 11.429887 48.153442, 11.43499 48.156828, 11.434945 48.160932, 11.434065 48.163104, 11.438333 48.164557, 11.44172 48.168182, 11.4426 48.16601, 11.446473 48.164445, 11.449861 48.16807, 11.449421 48.169156, 11.449817 48.172174, 11.455802 48.173387, 11.457078 48.174233, 11.460071 48.17484, 11.46434 48.176292, 11.467333 48.176898, 11.472922 48.175093, 11.475518 48.172681, 11.481107 48.170874, 11.481149 48.16677, 11.4859 48.163031, 11.487616 48.162791, 11.49065 48.159292, 11.493245 48.156879, 11.493245 48.15688, 11.491927 48.160138, 11.493602 48.164002, 11.493162 48.165088, 11.486696 48.169067, 11.486696 48.169068, 11.486695 48.169068, 11.486695 48.169069, 11.486696 48.169069, 11.488809 48.171846, 11.48837 48.172932, 11.484058 48.175584, 11.478908 48.176304, 11.474596 48.178956, 11.471163 48.179436, 11.46729 48.181002, 11.463857 48.181481, 11.460028 48.178943, 11.457915 48.176166, 11.457915 48.176165, 11.457914 48.176165, 11.454042 48.17773, 11.452326 48.17797, 11.446341 48.176757, 11.443788 48.175064, 11.446384 48.172654, 11.446384 48.172653, 11.446384 48.172652, 11.442556 48.170114, 11.437408 48.170833, 11.434416 48.170226, 11.432304 48.167447, 11.431028 48.166601, 11.428917 48.163822, 11.428127 48.157786, 11.427291 48.155853, 11.423025 48.154399, 11.419593 48.154878, 11.421354 48.150534, 11.420959 48.147515, 11.417134 48.144975, 11.415464 48.14111, 11.417179 48.14087, 11.42105 48.139305, 11.423645 48.136894, 11.423646 48.136894, 11.423646 48.136893, 11.421976 48.133028, 11.423296 48.129769, 11.425891 48.127357, 11.426771 48.125184, 11.429761 48.125791, 11.434071 48.123139, 11.437062 48.123746, 11.440932 48.12218, 11.443526 48.119767, 11.445681 48.11844, 11.449507 48.12098, 11.452497 48.121587, 11.458961 48.117607, 11.463667 48.117973, 11.479102 48.11581, 11.479939 48.117743, 11.484206 48.119195, 11.485042 48.121128, 11.490146 48.124513)))",288
turf_17,Berlin,de_ber_mark,"MULTIPOLYGON(((13.391336 52.563033, 13.393514 52.557571, 13.393979 52.557835, 13.395222 52.558539, 13.395832 52.559373, 13.395767 52.560713, 13.39505 52.563247, 13.394842 52.563741, 13.394561 52.563582, 13.391336 52.563033)), ((13.397411 52.569033, 13.396948 52.568147, 13.397013 52.568176, 13.397817 52.568892, 13.397775 52.569616, 13.397775 52.569617, 13.396354 52.571218, 13.396087 52.571736, 13.396081 52.57233, 13.39645 52.573011, 13.397647 52.574185, 13.396152 52.575993, 13.394319 52.576233, 13.387426 52.576164, 13.385592 52.576404, 13.379651 52.578151, 13.380157 52.580997, 13.377882 52.582264, 13.374214 52.582744, 13.36922 52.586307, 13.368778 52.587335, 13.366944 52.587575, 13.360936 52.585448, 13.355877 52.585138, 13.35126 52.5838, 13.345696 52.580644, 13.340385 52.578911, 13.338298 52.577727, 13.333683 52.576388, 13.332292 52.575599, 13.332734 52.574571, 13.333114 52.569669, 13.332207 52.566875, 13.332218 52.566869, 13.332219 52.566869, 13.332335 52.565896, 13.332198 52.565601, 13.332161 52.564736, 13.332115 52.563273, 13.332408 52.562515, 13.332409 52.562512, 13.333143 52.561705, 13.333473 52.56151, 13.335327 52.564527, 13.338405 52.567504, 13.340068 52.573614, 13.341016 52.575432, 13.34285 52.575193, 13.346074 52.575743, 13.346155 52.576214, 13.346082 52.577301, 13.346518 52.57817, 13.34658 52.578588, 13.350754 52.580955, 13.355812 52.581265, 13.357204 52.582054, 13.360429 52.582603, 13.365488 52.582913, 13.366372 52.580857, 13.370924 52.578321, 13.374591 52.577842, 13.377816 52.578391, 13.380534 52.576095, 13.382809 52.574827, 13.38831 52.574107, 13.391469 52.570782, 13.394536 52.570272, 13.39713 52.56911, 13.397411 52.569033)))",275
turf_23,München,de_muc_unge,"POLYGON((11.552126 48.183461, 11.550008 48.180684, 11.545735 48.179235, 11.547452 48.178994, 11.549541 48.177707, 11.549541 48.177706, 11.549228 48.177458, 11.548882 48.176949, 11.548882 48.176948, 11.548803 48.176411, 11.548803 48.17641, 11.549017 48.175842, 11.549481 48.175247, 11.55032 48.174474, 11.552202 48.175252, 11.555598 48.178875, 11.556876 48.17972, 11.562427 48.182014, 11.563267 48.183945, 11.567541 48.185394, 11.570937 48.189016, 11.573933 48.189619, 11.578646 48.189981, 11.581204 48.191671, 11.582044 48.193602, 11.585478 48.193119, 11.590348 48.190905, 11.597646 48.189867, 11.605245 48.188285, 11.611238 48.18949, 11.612517 48.190337, 11.614235 48.190095, 11.617266 48.186593, 11.617704 48.185506, 11.617739 48.181401, 11.61518 48.179712, 11.614313 48.175993, 11.617808 48.173191, 11.617405 48.170173, 11.619964 48.171862, 11.619963 48.171862, 11.620349 48.173294, 11.621645 48.175725, 11.622049 48.178743, 11.620735 48.182003, 11.620735 48.182004, 11.624135 48.185624, 11.622821 48.188884, 11.623663 48.190815, 11.623225 48.191902, 11.620632 48.194317, 11.618476 48.195646, 11.615041 48.19613, 11.609924 48.192752, 11.603931 48.191547, 11.600496 48.19203, 11.594906 48.193842, 11.591471 48.194325, 11.588877 48.19674, 11.588438 48.197826, 11.586283 48.199154, 11.584565 48.199396, 11.579851 48.199034, 11.576417 48.199517, 11.573859 48.197827, 11.573019 48.195896, 11.560234 48.187446, 11.558116 48.184669, 11.553404 48.184306, 11.552126 48.183461))",274
turf_23,Berlin,de_ber_mark,"POLYGON((13.395777 52.580895, 13.399762 52.580373, 13.397664 52.581911, 13.397057 52.582921, 13.397192 52.585302, 13.397182 52.585541, 13.397236 52.585557, 13.39907 52.585317, 13.396098 52.586191, 13.393128 52.587064, 13.393126 52.587065, 13.393124 52.587065, 13.391841 52.587233, 13.389458 52.587544, 13.389441 52.587553, 13.384937 52.590063, 13.384907 52.59008, 13.384465 52.591108, 13.384463 52.591108, 13.383187 52.591275, 13.380797 52.591588, 13.38078 52.591597, 13.379347 52.592396, 13.377798 52.593258, 13.376274 52.594106, 13.376244 52.594123, 13.37536 52.596179, 13.375358 52.596179, 13.374443 52.596299, 13.373526 52.596419, 13.370996 52.596264, 13.368468 52.596109, 13.368466 52.596109, 13.361507 52.592166, 13.359199 52.591497, 13.356901 52.590831, 13.35689 52.590828, 13.356879 52.590827, 13.354578 52.590686, 13.351831 52.590517, 13.351821 52.590518, 13.350363 52.590709, 13.348163 52.590996, 13.347009 52.590799, 13.345884 52.590607, 13.34494 52.590446, 13.344938 52.590446, 13.342155 52.588868, 13.342138 52.588865, 13.338932 52.588318, 13.33893 52.588318, 13.338153 52.587877, 13.336168 52.586751, 13.336148 52.58674, 13.334447 52.586635, 13.33376 52.586593, 13.331093 52.586429, 13.33109 52.586429, 13.331087 52.586428, 13.32895 52.585808, 13.328067 52.585552, 13.326474 52.58509, 13.326473 52.585088, 13.32599 52.584162, 13.325532 52.583284, 13.325526 52.583273, 13.325518 52.583264, 13.323189 52.580668, 13.323187 52.580666, 13.323188 52.580664, 13.323595 52.579721, 13.32363 52.579639, 13.32363 52.579638, 13.323629 52.579638, 13.323552 52.579594, 13.322815 52.579176, 13.322467 52.578979, 13.319458 52.577271, 13.319425 52.577275, 13.319397 52.577279, 13.315791 52.577748, 13.315576 52.577626, 13.314831 52.577203, 13.314402 52.57696, 13.3144 52.576959, 13.314399 52.576957, 13.313926 52.57605, 13.313453 52.575142, 13.313455 52.575141, 13.315667 52.573909, 13.315728 52.573875, 13.315729 52.573875, 13.315729 52.573874, 13.315717 52.573804, 13.315229 52.571057, 13.315224 52.571029, 13.314169 52.569853, 13.312888 52.568424, 13.312886 52.568422, 13.31684 52.570667, 13.318009 52.570147, 13.319933 52.569604, 13.323728 52.569096, 13.324391 52.569835, 13.324453 52.573709, 13.319901 52.576243, 13.324958 52.576554, 13.330521 52.579711, 13.330079 52.580739, 13.339752 52.582389, 13.341649 52.586023, 13.345317 52.585545, 13.350882 52.588701, 13.35455 52.588222, 13.357775 52.588772, 13.367009 52.591448, 13.374937 52.590384, 13.375742 52.589336, 13.382057 52.58463, 13.386166 52.583122, 13.385216 52.581306, 13.384752 52.578676, 13.386188 52.578254, 13.392043 52.577501, 13.395269 52.578051, 13.395777 52.580895))",264
turf_17,München,de_muc_blut,"POLYGON((11.515298 48.151038, 11.5153 48.151038, 11.516362 48.150852, 11.516431 48.151578, 11.512122 48.154233, 11.514676 48.155924, 11.516791 48.158702, 11.523177 48.16293, 11.527448 48.164381, 11.530003 48.166072, 11.532997 48.166676, 11.535552 48.168367, 11.539424 48.166799, 11.544135 48.167162, 11.551001 48.166198, 11.553834 48.165056, 11.55326 48.165832, 11.552476 48.167058, 11.551813 48.168589, 11.551791 48.168707, 11.551535 48.170081, 11.551552 48.170227, 11.538946 48.17199, 11.534674 48.17054, 11.530802 48.172109, 11.528686 48.169331, 11.525692 48.168726, 11.51715 48.165826, 11.516312 48.163894, 11.514197 48.161116, 11.509926 48.159665, 11.508251 48.1558, 11.506974 48.154955, 11.507929 48.152587, 11.508292 48.151695, 11.509798 48.152693, 11.509799 48.152693, 11.510561 48.152542, 11.515298 48.151038))",252
turf_23,Berlin,de_ber_rumm,"MULTIPOLYGON(((13.495109 52.486226, 13.496754 52.486505, 13.492399 52.488529, 13.495109 52.486226)), ((13.52211 52.514436, 13.520854 52.514292, 13.518809 52.514645, 13.518115 52.513322, 13.518555 52.512292, 13.519434 52.510231, 13.523538 52.508716, 13.525809 52.507443, 13.532259 52.508534, 13.532773 52.511382, 13.52735 52.515988, 13.525518 52.516231, 13.524382 52.516867, 13.522902 52.517696, 13.523233 52.517039, 13.523464 52.516047, 13.523464 52.516046, 13.523143 52.515116, 13.522111 52.514436, 13.52211 52.514436)), ((13.533867 52.496654, 13.528811 52.496351, 13.527419 52.495563, 13.526905 52.492714, 13.525 52.489077, 13.525878 52.487016, 13.524925 52.485197, 13.524412 52.482348, 13.519797 52.481014, 13.518405 52.480226, 13.516061 52.477619, 13.516939 52.475557, 13.515108 52.4758, 13.511885 52.475254, 13.509981 52.471616, 13.50815 52.471859, 13.504488 52.472343, 13.503096 52.471555, 13.501265 52.471797, 13.498995 52.47307, 13.499946 52.47489, 13.500019 52.47877, 13.499579 52.479801, 13.496754 52.486505, 13.49511 52.486226, 13.495689 52.483406, 13.496139 52.481686, 13.497236 52.477193, 13.496156 52.476472, 13.495333 52.473555, 13.498483 52.470221, 13.501193 52.467917, 13.508516 52.466947, 13.51357 52.46725, 13.516792 52.467796, 13.517744 52.469615, 13.522359 52.470949, 13.52419 52.470706, 13.525582 52.471494, 13.524264 52.474586, 13.524264 52.474587, 13.526609 52.477194, 13.531224 52.478527, 13.534447 52.479072, 13.53313 52.482164, 13.53313 52.482165, 13.535475 52.484772, 13.536867 52.485559, 13.534157 52.487864, 13.534157 52.487865, 13.534671 52.490713, 13.537456 52.492289, 13.537017 52.493319, 13.537092 52.497199, 13.53526 52.497442, 13.533867 52.496654)))",252
turf_17,Berlin,de_ber_stro,"MULTIPOLYGON(((13.336927 52.510863, 13.339208 52.510413, 13.339497 52.510577, 13.33417 52.511273, 13.334157 52.511714, 13.333808 52.512019, 13.331214 52.513026, 13.32749 52.515379, 13.326844 52.515982, 13.325501 52.517825, 13.324508 52.518638, 13.323813 52.518912, 13.323579 52.519457, 13.324084 52.522304, 13.322949 52.522638, 13.322683 52.523325, 13.322035 52.523899, 13.32128 52.524122, 13.320433 52.524045, 13.319627 52.523615, 13.318146 52.524051, 13.316684 52.524866, 13.316122 52.526045, 13.315608 52.526691, 13.316376 52.528166, 13.313659 52.530463, 13.311827 52.530702, 13.314163 52.53331, 13.315553 52.5341, 13.312773 52.53252, 13.311223 52.53207, 13.308162 52.53118, 13.306773 52.53039, 13.305826 52.528571, 13.310375 52.526036, 13.311261 52.523978, 13.31581 52.521442, 13.316548 52.519728, 13.31745 52.518977, 13.321946 52.514285, 13.324028 52.511658, 13.325398 52.511417, 13.328003 52.509166, 13.32837 52.508391, 13.332901 52.509886, 13.333827 52.510311, 13.333818 52.510287, 13.333846 52.509885, 13.33386 52.509683, 13.333863 52.509633, 13.333865 52.509608, 13.333867 52.509583, 13.333874 52.509482, 13.3337 52.509152, 13.333885 52.509328, 13.333887 52.50933, 13.334892 52.510287, 13.335831 52.510801, 13.336927 52.510863)), ((13.370384 52.520572, 13.370337 52.520939, 13.369947 52.520192, 13.368655 52.520113, 13.370609 52.519931, 13.371591 52.520137, 13.371592 52.520137, 13.372184 52.520681, 13.370385 52.520571, 13.370384 52.520571, 13.370384 52.520572)), ((13.341378 52.511431, 13.341474 52.511701, 13.339497 52.510577, 13.340066 52.51026, 13.341049 52.510243, 13.341397 52.510499, 13.341397 52.5105, 13.341378 52.511431)), ((13.343216 52.512691, 13.344276 52.512866, 13.343666 52.512946, 13.343216 52.512691)), ((13.37106 52.517098, 13.371002 52.516586, 13.371272 52.517104, 13.371374 52.517217, 13.37106 52.517098)), ((13.333447 52.546825, 13.331972 52.548128, 13.330461 52.547689, 13.328186 52.548957, 13.326796 52.548168, 13.321741 52.547856, 13.318076 52.548334, 13.318961 52.546277, 13.321679 52.543981, 13.320731 52.542163, 13.319341 52.541373, 13.316119 52.540822, 13.317004 52.538765, 13.319279 52.537498, 13.319722 52.536469, 13.315553 52.5341, 13.319217 52.533622, 13.323386 52.535991, 13.322944 52.537019, 13.320669 52.538287, 13.320226 52.539316, 13.323449 52.539866, 13.323511 52.543742, 13.323069 52.54477, 13.324901 52.544531, 13.327176 52.543264, 13.333447 52.546825)), ((13.364556 52.530639, 13.364051 52.531117, 13.363697 52.530723, 13.366413 52.528425, 13.365906 52.525578, 13.36818 52.524309, 13.369635 52.523077, 13.369273 52.523915, 13.367533 52.526287, 13.366386 52.527455, 13.366386 52.527456, 13.366385 52.527456, 13.366385 52.527457, 13.366386 52.527457, 13.366981 52.527379, 13.36701 52.527542, 13.36676 52.528491, 13.366193 52.529236, 13.365955 52.529423, 13.3658 52.529126, 13.3658 52.529125, 13.365799 52.529125, 13.365798 52.529125, 13.365798 52.529126, 13.364556 52.530639)), ((13.354632 52.512271, 13.355986 52.512264, 13.356046 52.512298, 13.360658 52.513637, 13.363843 52.512466, 13.365248 52.512404, 13.370324 52.515285, 13.37065 52.51591, 13.370649 52.515909, 13.36995 52.51569, 13.369266 52.515818, 13.369021 52.516054, 13.369 52.516361, 13.369761 52.517242, 13.369786 52.517544, 13.367728 52.519142, 13.367406 52.519736, 13.367406 52.519737, 13.367623 52.520017, 13.367777 52.520059, 13.364893 52.519882, 13.363944 52.518064, 13.362554 52.517274, 13.360216 52.514666, 13.355163 52.514356, 13.352744 52.512982, 13.354046 52.512214, 13.354046 52.512213, 13.354046 52.512212, 13.354038 52.512198, 13.354631 52.512271, 13.354632 52.512271)))",249
